datetime,T,P,U,MaxGustSpeedOnGround,HorizontalVisibility,DewpointTemp,PrecipitationAmountMM,snowing,raining
2016-05-26 11:00:00,12.9,760.6,88.0,6.0,13.0,11.0,3.3465256797583067,0.0,0.0
2016-05-26 12:00:00,13.266666666666667,761.0,86.0,6.0,15.0,11.0,3.3465256797583067,0.0,0.0
2016-05-26 13:00:00,13.633333333333333,761.4,84.0,6.0,17.0,11.0,3.3465256797583067,0.0,0.0
2016-05-26 14:00:00,14.0,761.8,82.0,6.0,19.0,11.0,3.3465256797583067,0.0,0.0
2016-05-26 15:00:00,14.866666666666667,761.7666666666667,76.66666666666667,6.0,19.333333333333332,10.733333333333333,3.3465256797583067,0.0,0.0
2016-05-26 16:00:00,15.733333333333334,761.7333333333333,71.33333333333333,6.0,19.666666666666668,10.466666666666667,3.3465256797583067,0.0,0.0
2016-05-26 17:00:00,16.6,761.7,66.0,6.0,20.0,10.2,3.3465256797583067,0.0,0.0
2016-05-26 18:00:00,16.46666666666667,761.8333333333334,65.0,5.666666666666667,20.0,9.799999999999999,3.3465256797583067,0.0,0.0
2016-05-26 19:00:00,16.333333333333332,761.9666666666667,64.0,5.333333333333333,20.0,9.4,3.3465256797583067,0.0,0.0
2016-05-26 20:00:00,16.2,762.1,63.0,5.0,20.0,9.0,3.3465256797583067,0.0,0.0
2016-05-26 21:00:00,15.033333333333333,762.5,70.33333333333333,4.0,19.666666666666668,9.4,3.3465256797583067,0.0,0.0
2016-05-26 22:00:00,13.866666666666665,762.9,77.66666666666667,3.0,19.333333333333332,9.799999999999999,3.3465256797583067,0.0,0.0
2016-05-26 23:00:00,12.7,763.3,85.0,2.0,19.0,10.2,3.3465256797583067,0.0,0.0
2016-05-27 00:00:00,11.366666666666665,763.5,88.0,2.0,14.333333333333332,9.399999999999999,3.3465256797583067,0.0,0.0
2016-05-27 01:00:00,10.033333333333333,763.6999999999999,91.0,2.0,9.666666666666666,8.6,3.3465256797583067,0.0,0.0
2016-05-27 02:00:00,8.7,763.9,94.0,2.0,5.0,7.8,3.3465256797583067,0.0,0.0
2016-05-27 03:00:00,8.5,764.0,94.33333333333333,2.0,3.5,7.666666666666667,3.3465256797583067,0.0,0.0
2016-05-27 04:00:00,8.299999999999999,764.1,94.66666666666667,2.0,2.0,7.533333333333333,3.3465256797583067,0.0,0.0
2016-05-27 05:00:00,8.1,764.2,95.0,2.0,0.5,7.4,3.3465256797583067,0.0,0.0
2016-05-27 06:00:00,10.333333333333334,764.5333333333334,87.0,2.6666666666666665,6.333333333333333,8.1,3.3465256797583067,0.0,0.0
2016-05-27 07:00:00,12.566666666666666,764.8666666666667,79.0,3.333333333333333,12.166666666666666,8.8,3.3465256797583067,0.0,0.0
2016-05-27 08:00:00,14.8,765.2,71.0,4.0,18.0,9.5,3.3465256797583067,0.0,0.0
2016-05-27 09:00:00,16.0,765.2,66.0,4.0,18.333333333333332,9.433333333333334,3.3465256797583067,0.0,0.0
2016-05-27 10:00:00,17.2,765.2,61.0,4.0,18.666666666666668,9.366666666666667,3.3465256797583067,0.0,0.0
2016-05-27 11:00:00,18.4,765.2,56.0,4.0,19.0,9.3,3.3465256797583067,0.0,0.0
2016-05-27 12:00:00,19.133333333333333,765.0666666666667,54.0,4.333333333333333,19.0,9.466666666666667,3.3465256797583067,0.0,0.0
2016-05-27 13:00:00,19.866666666666667,764.9333333333333,52.0,4.666666666666667,19.0,9.633333333333335,3.3465256797583067,0.0,0.0
2016-05-27 14:00:00,20.6,764.8,50.0,5.0,19.0,9.8,3.3465256797583067,0.0,0.0
2016-05-27 15:00:00,20.96666666666667,764.6,50.0,5.333333333333333,19.333333333333332,10.166666666666668,3.3465256797583067,0.0,0.0
2016-05-27 16:00:00,21.333333333333332,764.4,50.0,5.666666666666667,19.666666666666668,10.533333333333333,3.3465256797583067,0.0,0.0
2016-05-27 17:00:00,21.7,764.2,50.0,6.0,20.0,10.9,3.3465256797583067,0.0,0.0
2016-05-27 18:00:00,21.166666666666668,764.2333333333333,51.333333333333336,5.666666666666667,20.0,10.766666666666667,3.3465256797583067,0.0,0.0
2016-05-27 19:00:00,20.633333333333333,764.2666666666667,52.666666666666664,5.333333333333333,20.0,10.633333333333333,3.3465256797583067,0.0,0.0
2016-05-27 20:00:00,20.1,764.3,54.0,5.0,20.0,10.5,3.3465256797583067,0.0,0.0
2016-05-27 21:00:00,18.366666666666667,764.5,60.0,4.666666666666667,20.0,10.3,3.3465256797583067,0.0,0.0
2016-05-27 22:00:00,16.633333333333333,764.6999999999999,66.0,4.333333333333333,20.0,10.1,3.3465256797583067,0.0,0.0
2016-05-27 23:00:00,14.9,764.9,72.0,4.0,20.0,9.9,3.3465256797583067,0.0,0.0
2016-05-28 00:00:00,14.700000000000001,764.8666666666667,70.66666666666667,4.0,20.0,9.4,3.3465256797583067,0.0,0.0
2016-05-28 01:00:00,14.5,764.8333333333333,69.33333333333333,4.0,20.0,8.9,3.3465256797583067,0.0,0.0
2016-05-28 02:00:00,14.3,764.8,68.0,4.0,20.0,8.4,3.3465256797583067,0.0,0.0
2016-05-28 03:00:00,14.1,764.8,68.33333333333333,3.6666666666666665,20.0,8.3,3.3465256797583067,0.0,0.0
2016-05-28 04:00:00,13.9,764.8,68.66666666666667,3.3333333333333335,20.0,8.2,3.3465256797583067,0.0,0.0
2016-05-28 05:00:00,13.7,764.8,69.0,3.0,20.0,8.1,3.3465256797583067,0.0,0.0
2016-05-28 06:00:00,15.4,764.8666666666667,65.66666666666667,3.6666666666666665,20.0,8.933333333333334,3.3465256797583067,0.0,0.0
2016-05-28 07:00:00,17.1,764.9333333333333,62.333333333333336,4.333333333333333,20.0,9.766666666666666,3.3465256797583067,0.0,0.0
2016-05-28 08:00:00,18.8,765.0,59.0,5.0,20.0,10.6,3.3465256797583067,0.0,0.0
2016-05-28 09:00:00,20.46666666666667,764.8333333333334,57.0,5.666666666666667,19.666666666666668,11.566666666666666,3.3465256797583067,0.0,0.0
2016-05-28 10:00:00,22.133333333333333,764.6666666666666,55.0,6.333333333333333,19.333333333333332,12.533333333333333,3.3465256797583067,0.0,0.0
2016-05-28 11:00:00,23.8,764.5,53.0,7.0,19.0,13.5,3.3465256797583067,0.0,0.0
2016-05-28 12:00:00,24.333333333333332,764.2666666666667,48.333333333333336,7.333333333333333,19.0,12.466666666666667,3.3465256797583067,0.0,0.0
2016-05-28 13:00:00,24.866666666666667,764.0333333333333,43.666666666666664,7.666666666666667,19.0,11.433333333333334,3.3465256797583067,0.0,0.0
2016-05-28 14:00:00,25.4,763.8,39.0,8.0,19.0,10.4,3.3465256797583067,0.0,0.0
2016-05-28 15:00:00,24.0,763.6666666666666,47.33333333333333,8.0,19.333333333333332,11.6,3.3465256797583067,0.0,0.0
2016-05-28 16:00:00,22.599999999999998,763.5333333333333,55.666666666666664,8.0,19.666666666666668,12.8,3.3465256797583067,0.0,0.0
2016-05-28 17:00:00,21.2,763.4,64.0,8.0,20.0,14.0,3.3465256797583067,0.0,0.0
2016-05-28 18:00:00,21.433333333333334,763.2666666666667,61.666666666666664,6.666666666666667,20.0,13.666666666666666,3.3465256797583067,0.0,0.0
2016-05-28 19:00:00,21.666666666666664,763.1333333333333,59.333333333333336,5.333333333333334,20.0,13.333333333333334,3.3465256797583067,0.0,0.0
2016-05-28 20:00:00,21.9,763.0,57.0,4.0,20.0,13.0,3.3465256797583067,0.0,0.0
2016-05-28 21:00:00,20.866666666666667,763.1666666666666,58.0,4.0,20.0,12.3,3.3465256797583067,0.0,0.0
2016-05-28 22:00:00,19.833333333333332,763.3333333333334,59.0,4.0,20.0,11.6,3.3465256797583067,0.0,0.0
2016-05-28 23:00:00,18.8,763.5,60.0,4.0,20.0,10.9,3.3465256797583067,0.0,0.0
2016-05-29 00:00:00,18.166666666666668,763.4,61.666666666666664,4.333333333333333,20.0,10.700000000000001,3.3465256797583067,0.0,0.0
2016-05-29 01:00:00,17.53333333333333,763.3000000000001,63.333333333333336,4.666666666666667,20.0,10.5,3.3465256797583067,0.0,0.0
2016-05-29 02:00:00,16.9,763.2,65.0,5.0,20.0,10.3,3.3465256797583067,0.0,0.0
2016-05-29 03:00:00,16.133333333333333,763.2666666666667,70.33333333333333,5.0,19.666666666666668,10.666666666666668,3.3465256797583067,0.0,0.0
2016-05-29 04:00:00,15.366666666666665,763.3333333333334,75.66666666666667,5.0,19.333333333333332,11.033333333333333,3.3465256797583067,0.0,0.0
2016-05-29 05:00:00,14.6,763.4,81.0,5.0,19.0,11.4,3.3465256797583067,0.0,0.0
2016-05-29 06:00:00,16.466666666666665,763.3666666666667,76.33333333333333,4.666666666666667,19.0,12.200000000000001,3.3465256797583067,0.0,0.0
2016-05-29 07:00:00,18.333333333333332,763.3333333333333,71.66666666666667,4.333333333333333,19.0,13.0,3.3465256797583067,0.0,0.0
2016-05-29 08:00:00,20.2,763.3,67.0,4.0,19.0,13.8,3.3465256797583067,0.0,0.0
2016-05-29 09:00:00,21.5,763.0666666666666,61.333333333333336,5.0,19.333333333333332,13.566666666666666,3.3465256797583067,0.0,0.0
2016-05-29 10:00:00,22.8,762.8333333333334,55.66666666666667,6.0,19.666666666666668,13.333333333333334,3.3465256797583067,0.0,0.0
2016-05-29 11:00:00,24.1,762.6,50.0,7.0,20.0,13.1,3.3465256797583067,0.0,0.0
2016-05-29 12:00:00,24.833333333333336,762.3333333333334,48.666666666666664,7.666666666666667,19.666666666666668,13.266666666666666,3.3465256797583067,0.0,0.0
2016-05-29 13:00:00,25.566666666666666,762.0666666666666,47.333333333333336,8.333333333333334,19.333333333333332,13.433333333333334,3.3465256797583067,0.0,0.0
2016-05-29 14:00:00,26.3,761.8,46.0,9.0,19.0,13.6,3.3465256797583067,0.0,0.0
2016-05-29 15:00:00,26.233333333333334,761.6,44.666666666666664,9.333333333333334,19.333333333333332,13.1,3.3465256797583067,0.0,0.0
2016-05-29 16:00:00,26.166666666666668,761.4,43.333333333333336,9.666666666666666,19.666666666666668,12.6,3.3465256797583067,0.0,0.0
2016-05-29 17:00:00,26.1,761.2,42.0,10.0,20.0,12.1,3.3465256797583067,0.0,0.0
2016-05-29 18:00:00,25.333333333333336,761.2333333333333,45.0,9.333333333333334,20.0,12.433333333333334,3.3465256797583067,0.0,0.0
2016-05-29 19:00:00,24.566666666666666,761.2666666666667,48.0,8.666666666666666,20.0,12.766666666666666,3.3465256797583067,0.0,0.0
2016-05-29 20:00:00,23.8,761.3,51.0,8.0,20.0,13.1,3.3465256797583067,0.0,0.0
2016-05-29 21:00:00,22.6,761.5666666666666,56.666666666666664,7.333333333333333,20.0,13.4,3.3465256797583067,0.0,0.0
2016-05-29 22:00:00,21.4,761.8333333333334,62.33333333333333,6.666666666666667,20.0,13.7,3.3465256797583067,0.0,0.0
2016-05-29 23:00:00,20.2,762.1,68.0,6.0,20.0,14.0,3.3465256797583067,0.0,0.0
2016-05-30 00:00:00,19.666666666666668,762.0333333333333,69.66666666666667,5.666666666666667,20.0,13.9,3.3465256797583067,0.0,0.0
2016-05-30 01:00:00,19.133333333333333,761.9666666666667,71.33333333333333,5.333333333333333,20.0,13.799999999999999,3.3465256797583067,0.0,0.0
2016-05-30 02:00:00,18.6,761.9,73.0,5.0,20.0,13.7,3.3465256797583067,0.0,0.0
2016-05-30 03:00:00,18.1,761.8333333333334,75.33333333333333,5.0,20.0,13.633333333333333,3.3465256797583067,0.0,0.0
2016-05-30 04:00:00,17.6,761.7666666666667,77.66666666666667,5.0,20.0,13.566666666666666,3.3465256797583067,0.0,0.0
2016-05-30 05:00:00,17.1,761.7,80.0,5.0,20.0,13.5,3.3465256797583067,0.0,0.0
2016-05-30 06:00:00,18.26666666666667,761.5666666666667,76.33333333333333,5.0,19.666666666666668,13.9,3.3465256797583067,0.0,0.0
2016-05-30 07:00:00,19.433333333333334,761.4333333333333,72.66666666666667,5.0,19.333333333333332,14.299999999999999,3.3465256797583067,0.0,0.0
2016-05-30 08:00:00,20.6,761.3,69.0,5.0,19.0,14.7,3.3465256797583067,0.0,0.0
2016-05-30 09:00:00,21.900000000000002,761.1666666666666,67.0,5.666666666666667,19.0,15.433333333333332,3.3465256797583067,0.0,0.0
2016-05-30 10:00:00,23.2,761.0333333333333,65.0,6.333333333333333,19.0,16.166666666666664,3.3465256797583067,0.0,0.0
2016-05-30 11:00:00,24.5,760.9,63.0,7.0,19.0,16.9,3.3465256797583067,0.0,0.0
2016-05-30 12:00:00,25.166666666666668,760.8,60.666666666666664,8.0,19.0,16.966666666666665,3.3465256797583067,0.0,0.0
2016-05-30 13:00:00,25.833333333333332,760.7,58.333333333333336,9.0,19.0,17.033333333333335,3.3465256797583067,0.0,0.0
2016-05-30 14:00:00,26.5,760.6,56.0,10.0,19.0,17.1,3.3465256797583067,0.0,0.0
2016-05-30 15:00:00,26.733333333333334,760.2,54.0,9.666666666666666,19.333333333333332,16.700000000000003,3.3465256797583067,0.0,0.0
2016-05-30 16:00:00,26.966666666666665,759.8,52.0,9.333333333333334,19.666666666666668,16.3,3.3465256797583067,0.0,0.0
2016-05-30 17:00:00,27.2,759.4,50.0,9.0,20.0,15.9,3.3465256797583067,0.0,0.0
2016-05-30 18:00:00,25.433333333333334,759.7333333333333,52.0,10.0,20.0,14.8,3.3465256797583067,0.0,0.0
2016-05-30 19:00:00,23.666666666666664,760.0666666666666,54.0,11.0,20.0,13.7,3.3465256797583067,0.0,0.0
2016-05-30 20:00:00,21.9,760.4,56.0,12.0,20.0,12.6,3.3465256797583067,0.0,0.0
2016-05-30 21:00:00,20.566666666666666,760.4666666666667,64.0,11.0,20.0,13.2,3.3465256797583067,0.0,0.0
2016-05-30 22:00:00,19.23333333333333,760.5333333333333,72.0,10.0,20.0,13.8,3.3465256797583067,0.0,0.0
2016-05-30 23:00:00,17.9,760.6,80.0,9.0,20.0,14.4,3.3465256797583067,0.0,0.0
2016-05-31 00:00:00,18.333333333333332,760.7,79.0,7.333333333333334,20.0,14.633333333333333,3.3465256797583067,0.0,0.0
2016-05-31 01:00:00,18.766666666666666,760.8,78.0,5.666666666666667,20.0,14.866666666666667,3.3465256797583067,0.0,0.0
2016-05-31 02:00:00,19.2,760.9,77.0,4.0,20.0,15.1,3.3465256797583067,0.0,0.0
2016-05-31 03:00:00,18.8,760.9333333333333,78.0,4.333333333333333,20.0,14.866666666666667,3.3465256797583067,0.0,0.0
2016-05-31 04:00:00,18.4,760.9666666666667,79.0,4.666666666666667,20.0,14.633333333333333,3.3465256797583067,0.0,0.0
2016-05-31 05:00:00,18.0,761.0,80.0,5.0,20.0,14.4,3.3465256797583067,0.0,0.0
2016-05-31 06:00:00,19.366666666666667,761.0333333333333,74.66666666666667,5.666666666666667,19.666666666666668,14.566666666666666,3.3465256797583067,0.0,0.0
2016-05-31 07:00:00,20.733333333333334,761.0666666666667,69.33333333333333,6.333333333333333,19.333333333333332,14.733333333333334,3.3465256797583067,0.0,0.0
2016-05-31 08:00:00,22.1,761.1,64.0,7.0,19.0,14.9,3.3465256797583067,0.0,0.0
2016-05-31 09:00:00,23.5,761.1,57.333333333333336,8.333333333333334,19.333333333333332,14.266666666666667,3.3465256797583067,0.0,0.0
2016-05-31 10:00:00,24.900000000000002,761.1,50.66666666666667,9.666666666666666,19.666666666666668,13.633333333333333,3.3465256797583067,0.0,0.0
2016-05-31 11:00:00,26.3,761.1,44.0,11.0,20.0,13.0,3.3465256797583067,0.0,0.0
2016-05-31 12:00:00,26.7,761.0333333333333,41.0,11.333333333333334,19.666666666666668,12.166666666666666,3.3465256797583067,0.0,0.0
2016-05-31 13:00:00,27.1,760.9666666666667,38.0,11.666666666666666,19.333333333333332,11.333333333333334,3.3465256797583067,0.0,0.0
2016-05-31 14:00:00,27.5,760.9,35.0,12.0,19.0,10.5,3.3465256797583067,0.0,0.0
2016-05-31 15:00:00,27.466666666666665,760.6333333333333,35.333333333333336,11.666666666666666,19.333333333333332,10.633333333333333,3.3465256797583067,0.0,0.0
2016-05-31 16:00:00,27.433333333333334,760.3666666666667,35.666666666666664,11.333333333333334,19.666666666666668,10.766666666666667,3.3465256797583067,0.0,0.0
2016-05-31 17:00:00,27.4,760.1,36.0,11.0,20.0,10.9,3.3465256797583067,0.0,0.0
2016-05-31 18:00:00,26.7,760.3666666666667,38.0,10.666666666666666,20.0,11.066666666666666,3.3465256797583067,0.0,0.0
2016-05-31 19:00:00,26.0,760.6333333333333,40.0,10.333333333333334,20.0,11.233333333333334,3.3465256797583067,0.0,0.0
2016-05-31 20:00:00,25.3,760.9,42.0,10.0,20.0,11.4,3.3465256797583067,0.0,0.0
2016-05-31 21:00:00,24.166666666666668,761.2333333333333,46.0,9.0,20.0,11.666666666666666,3.3465256797583067,0.0,0.0
2016-05-31 22:00:00,23.03333333333333,761.5666666666666,50.0,8.0,20.0,11.933333333333334,3.3465256797583067,0.0,0.0
2016-05-31 23:00:00,21.9,761.9,54.0,7.0,20.0,12.2,3.3465256797583067,0.0,0.0
2016-06-01 00:00:00,8.266666666666664,760.6666666666666,64.33333333333333,7.096490113891359,14.166666666666668,1.1666666666666679,3.3465256797583067,0.0,0.0
2016-06-01 01:00:00,-5.366666666666671,759.4333333333334,74.66666666666667,7.1929802277827175,8.333333333333334,-9.866666666666664,3.3465256797583067,0.0,0.0
2016-06-01 02:00:00,-19.0,758.2,85.0,7.289470341674076,2.5,-20.9,3.3465256797583067,0.0,0.0
2016-06-01 03:00:00,-18.966666666666665,758.4,85.0,5.859646894449384,2.933333333333333,-20.866666666666667,3.3465256797583067,0.0,0.0
2016-06-01 04:00:00,-18.933333333333334,758.6,85.0,4.429823447224692,3.3666666666666667,-20.833333333333332,3.3465256797583067,0.0,0.0
2016-06-01 05:00:00,-18.9,758.8,85.0,3.0,3.8,-20.8,3.3465256797583067,0.0,0.0
2016-06-01 06:00:00,-19.3,759.0,83.33333333333333,2.0,3.5,-21.433333333333334,3.3465256797583067,0.0,0.0
2016-06-01 07:00:00,-19.7,759.1999999999999,81.66666666666667,1.0,3.1999999999999997,-22.066666666666666,3.3465256797583067,0.0,0.0
2016-06-01 08:00:00,-20.1,759.4,80.0,0.0,2.9,-22.7,3.3465256797583067,0.0,0.0
2016-06-01 09:00:00,-18.96666666666667,759.5666666666666,81.66666666666667,1.0,3.2666666666666666,-21.333333333333332,3.3465256797583067,0.0,0.0
2016-06-01 10:00:00,-17.833333333333332,759.7333333333333,83.33333333333333,2.0,3.6333333333333333,-19.96666666666667,3.3465256797583067,0.0,0.0
2016-06-01 11:00:00,-16.7,759.9,85.0,3.0,4.0,-18.6,3.3465256797583067,0.0,0.0
2016-06-01 12:00:00,-15.4,759.6999999999999,83.33333333333333,4.429823447224692,4.333333333333333,-17.566666666666666,3.3465256797583067,0.0,0.0
2016-06-01 13:00:00,-14.1,759.5,81.66666666666667,5.8596468944493845,4.666666666666667,-16.533333333333335,3.3465256797583067,0.0,0.0
2016-06-01 14:00:00,-12.8,759.3,80.0,7.289470341674076,5.0,-15.5,3.3465256797583067,0.0,0.0
2016-06-01 15:00:00,-13.5,759.3333333333333,81.66666666666667,6.1929802277827175,4.233333333333333,-15.966666666666667,3.3465256797583067,0.0,0.0
2016-06-01 16:00:00,-14.200000000000001,759.3666666666667,83.33333333333333,5.096490113891359,3.466666666666667,-16.433333333333334,3.3465256797583067,0.0,0.0
2016-06-01 17:00:00,-14.9,759.4,85.0,4.0,2.7,-16.9,3.3465256797583067,0.0,0.0
2016-06-01 18:00:00,-15.200000000000001,759.5,85.0,3.6666666666666665,2.666666666666667,-17.166666666666664,3.3465256797583067,0.0,0.0
2016-06-01 19:00:00,-15.5,759.6,85.0,3.3333333333333335,2.6333333333333333,-17.433333333333334,3.3465256797583067,0.0,0.0
2016-06-01 20:00:00,-15.8,759.7,85.0,3.0,2.6,-17.7,3.3465256797583067,0.0,0.0
2016-06-01 21:00:00,-16.2,759.7,85.0,2.6666666666666665,2.3666666666666667,-18.099999999999998,3.3465256797583067,0.0,0.0
2016-06-01 22:00:00,-16.6,759.7,85.0,2.3333333333333335,2.1333333333333333,-18.5,3.3465256797583067,0.0,0.0
2016-06-01 23:00:00,-17.0,759.7,85.0,2.0,1.9,-18.9,3.3465256797583067,0.0,0.0
2016-06-02 00:00:00,-11.8,761.4333333333334,87.33333333333333,4.333333333333334,7.933333333333334,-13.466666666666665,3.3465256797583067,0.0,0.0
2016-06-02 01:00:00,-6.6,763.1666666666666,89.66666666666667,6.666666666666667,13.966666666666669,-8.033333333333333,3.3465256797583067,0.0,0.0
2016-06-02 02:00:00,-1.4,764.9,92.0,9.0,20.0,-2.6,3.3465256797583067,0.0,0.0
2016-06-02 03:00:00,-1.0333333333333332,765.1333333333333,92.66666666666667,8.333333333333334,19.666666666666668,-2.1333333333333333,3.3465256797583067,0.0,0.0
2016-06-02 04:00:00,-0.6666666666666666,765.3666666666667,93.33333333333333,7.666666666666667,19.333333333333332,-1.6666666666666667,3.3465256797583067,0.0,0.0
2016-06-02 05:00:00,-0.3,765.6,94.0,7.0,19.0,-1.2,3.3465256797583067,0.0,0.0
2016-06-02 06:00:00,-0.3,765.6333333333333,94.0,6.666666666666667,18.333333333333332,-1.2,3.3465256797583067,0.0,0.0
2016-06-02 07:00:00,-0.3,765.6666666666667,94.0,6.333333333333333,17.666666666666668,-1.2,3.3465256797583067,0.0,0.0
2016-06-02 08:00:00,-0.3,765.7,94.0,6.0,17.0,-1.2,3.3465256797583067,0.0,0.0
2016-06-02 09:00:00,0.16666666666666669,765.8000000000001,92.33333333333333,6.333333333333333,16.666666666666668,-1.0,3.3465256797583067,0.0,0.0
2016-06-02 10:00:00,0.6333333333333333,765.9,90.66666666666667,6.666666666666667,16.333333333333332,-0.7999999999999999,3.3465256797583067,0.0,0.0
2016-06-02 11:00:00,1.1,766.0,89.0,7.0,16.0,-0.6,3.3465256797583067,0.0,0.0
2016-06-02 12:00:00,1.4000000000000001,765.6666666666666,87.33333333333333,7.333333333333333,16.666666666666668,-0.5666666666666667,3.3465256797583067,0.0,0.0
2016-06-02 13:00:00,1.7000000000000002,765.3333333333334,85.66666666666667,7.666666666666667,17.333333333333332,-0.5333333333333333,3.3465256797583067,0.0,0.0
2016-06-02 14:00:00,2.0,765.0,84.0,8.0,18.0,-0.5,3.3465256797583067,0.0,0.0
2016-06-02 15:00:00,1.9333333333333333,764.7333333333333,86.33333333333333,8.0,14.333333333333332,-0.16666666666666669,3.3465256797583067,0.0,0.0
2016-06-02 16:00:00,1.8666666666666667,764.4666666666667,88.66666666666667,8.0,10.666666666666666,0.16666666666666663,3.3465256797583067,0.0,0.0
2016-06-02 17:00:00,1.8,764.2,91.0,8.0,7.0,0.5,3.3465256797583067,0.0,0.0
2016-06-02 18:00:00,1.8333333333333333,764.0,91.66666666666667,8.333333333333334,7.666666666666667,0.6,2.2976837865055377,0.0,0.0
2016-06-02 19:00:00,1.8666666666666667,763.8000000000001,92.33333333333333,8.666666666666666,8.333333333333334,0.7,1.2488418932527687,0.0,1.0
2016-06-02 20:00:00,1.9,763.6,93.0,9.0,9.0,0.8,0.2,0.0,1.0
2016-06-02 21:00:00,2.0,763.4666666666667,93.0,8.333333333333334,7.666666666666667,0.9333333333333333,1.248841893252769,0.0,1.0
2016-06-02 22:00:00,2.1,763.3333333333334,93.0,7.666666666666667,6.333333333333334,1.0666666666666667,2.297683786505538,0.0,0.0
2016-06-02 23:00:00,2.2,763.2,93.0,7.0,5.0,1.2,3.3465256797583067,0.0,0.0
2016-06-03 00:00:00,1.0000000000000002,760.4666666666667,91.0,5.666666666666667,7.333333333333334,-0.30000000000000004,3.3465256797583067,0.0,0.0
2016-06-03 01:00:00,-0.19999999999999973,757.7333333333333,89.0,4.333333333333334,9.666666666666668,-1.8,3.3465256797583067,0.0,0.0
2016-06-03 02:00:00,-1.4,755.0,87.0,3.0,12.0,-3.3,3.3465256797583067,0.0,0.0
2016-06-03 03:00:00,-0.9666666666666666,754.6333333333333,86.66666666666667,3.3333333333333335,12.666666666666666,-2.933333333333333,3.3465256797583067,0.0,0.0
2016-06-03 04:00:00,-0.5333333333333333,754.2666666666667,86.33333333333333,3.6666666666666665,13.333333333333334,-2.566666666666667,3.3465256797583067,0.0,0.0
2016-06-03 05:00:00,-0.1,753.9,86.0,4.0,14.0,-2.2,3.3465256797583067,0.0,0.0
2016-06-03 06:00:00,0.13333333333333333,753.7333333333333,86.33333333333333,4.0,13.666666666666666,-1.9333333333333336,3.3465256797583067,0.0,0.0
2016-06-03 07:00:00,0.3666666666666667,753.5666666666666,86.66666666666667,4.0,13.333333333333334,-1.6666666666666667,3.3465256797583067,0.0,0.0
2016-06-03 08:00:00,0.6,753.4,87.0,4.0,13.0,-1.4,3.3465256797583067,0.0,0.0
2016-06-03 09:00:00,1.1,753.1666666666666,85.33333333333333,5.333333333333333,12.0,-1.1666666666666665,3.3465256797583067,0.0,0.0
2016-06-03 10:00:00,1.6,752.9333333333334,83.66666666666667,6.666666666666666,11.0,-0.9333333333333332,3.3465256797583067,0.0,0.0
2016-06-03 11:00:00,2.1,752.7,82.0,8.0,10.0,-0.7,3.3465256797583067,0.0,0.0
2016-06-03 12:00:00,3.166666666666667,752.4333333333334,79.66666666666667,8.666666666666666,11.0,-0.06666666666666665,3.3465256797583067,0.0,0.0
2016-06-03 13:00:00,4.233333333333333,752.1666666666666,77.33333333333333,9.333333333333334,12.0,0.5666666666666667,3.3465256797583067,0.0,0.0
2016-06-03 14:00:00,5.3,751.9,75.0,10.0,13.0,1.2,3.3465256797583067,0.0,0.0
2016-06-03 15:00:00,5.133333333333333,751.8,76.33333333333333,10.0,12.0,1.3,3.3465256797583067,0.0,0.0
2016-06-03 16:00:00,4.966666666666667,751.7,77.66666666666667,10.0,11.0,1.4,3.3465256797583067,0.0,0.0
2016-06-03 17:00:00,4.8,751.6,79.0,10.0,10.0,1.5,3.3465256797583067,0.0,0.0
2016-06-03 18:00:00,4.3,751.6333333333333,80.33333333333333,10.0,9.333333333333334,1.2333333333333334,3.3465256797583067,0.0,0.0
2016-06-03 19:00:00,3.8,751.6666666666667,81.66666666666667,10.0,8.666666666666666,0.9666666666666666,3.3465256797583067,0.0,0.0
2016-06-03 20:00:00,3.3,751.7,83.0,10.0,8.0,0.7,3.3465256797583067,0.0,0.0
2016-06-03 21:00:00,3.3,751.8000000000001,85.66666666666667,10.0,6.966666666666667,1.1333333333333333,3.3465256797583067,0.0,0.0
2016-06-03 22:00:00,3.3,751.9,88.33333333333333,10.0,5.933333333333334,1.5666666666666664,3.3465256797583067,0.0,1.0
2016-06-03 23:00:00,3.3,752.0,91.0,10.0,4.9,2.0,3.3465256797583067,0.0,1.0
2016-06-04 00:00:00,4.433333333333334,753.0333333333333,84.0,8.0,9.6,1.8333333333333333,3.3465256797583067,0.0,1.0
2016-06-04 01:00:00,5.566666666666666,754.0666666666667,77.0,6.0,14.299999999999999,1.6666666666666667,3.3465256797583067,0.0,0.0
2016-06-04 02:00:00,6.7,755.1,70.0,4.0,19.0,1.5,3.3465256797583067,0.0,0.0
2016-06-04 03:00:00,6.9,754.6333333333333,68.0,4.0,19.333333333333332,1.3,3.3465256797583067,0.0,0.0
2016-06-04 04:00:00,7.1,754.1666666666667,66.0,4.0,19.666666666666668,1.1,3.3465256797583067,0.0,0.0
2016-06-04 05:00:00,7.3,753.7,64.0,4.0,20.0,0.9,3.3465256797583067,0.0,0.0
2016-06-04 06:00:00,8.066666666666666,753.4333333333334,63.333333333333336,4.666666666666667,19.666666666666668,1.4333333333333336,3.3465256797583067,0.0,0.0
2016-06-04 07:00:00,8.833333333333332,753.1666666666666,62.666666666666664,5.333333333333333,19.333333333333332,1.9666666666666668,3.3465256797583067,0.0,0.0
